2024-04-15 10:19:08,925 INFO  HikariDataSource:110 - [] HikariPool-1 - Starting...
2024-04-15 10:19:09,931 INFO  HikariDataSource:123 - [] HikariPool-1 - Start completed.
2024-04-15 10:19:10,477 INFO  LogHelper:31 - [] HHH000204: Processing PersistenceUnitInfo [name: default]
2024-04-15 10:19:10,688 INFO  Version:44 - [] HHH000412: Hibernate ORM core version 5.6.14.Final
2024-04-15 10:19:11,309 INFO  JavaReflectionManager:56 - [] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2024-04-15 10:19:11,739 INFO  Dialect:175 - [] HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2024-04-15 10:19:13,799 INFO  JtaPlatformInitiator:52 - [] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-04-15 10:19:13,837 INFO  AbstractEntityManagerFactoryBean:437 - [] Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-04-15 10:19:15,458 WARN  JpaBaseConfiguration$JpaWebConfiguration:219 - [] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-04-15 10:19:16,331 WARN  JpaBatchConfigurer:63 - [] JPA does not support custom isolation levels, so locks may not be taken when launching Jobs. To silence this warning, set 'spring.batch.jdbc.isolation-level-for-create' to 'default'.
2024-04-15 10:19:16,361 INFO  JobRepositoryFactoryBean:185 - [] No database type set, using meta data indicating: MYSQL
2024-04-15 10:19:16,438 INFO  SimpleJobLauncher:215 - [] No TaskExecutor has been set, defaulting to synchronous executor.
2024-04-15 10:19:16,743 INFO  TomcatWebServer:220 - [] Tomcat started on port(s): 8080 (http) with context path ''
2024-04-15 10:19:16,772 INFO  StartupInfoLogger:61 - [] Started EmployeeBatchServiceCsvtodbApplication in 14.079 seconds (JVM running for 17.355)
2024-04-15 10:20:10,247 INFO  DirectJDKLog:173 - [] Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-04-15 10:20:10,249 INFO  FrameworkServlet:525 - [] Initializing Servlet 'dispatcherServlet'
2024-04-15 10:20:10,252 INFO  FrameworkServlet:547 - [] Completed initialization in 2 ms
2024-04-15 10:20:10,410 INFO  EmployeeController:28 - [] Data import job has been triggered.
2024-04-15 10:20:10,614 INFO  SimpleJobLauncher$1:146 - [] Job: [FlowJob: [name=importEmployee]] launched with the following parameters: [{startAt=1713156610413}]
2024-04-15 10:20:10,776 INFO  SimpleStepHandler:149 - [] Executing step: [slaveStep]
2024-04-15 10:20:10,950 INFO  EmployeeProcessor:16 - [] Processing employee with ID: 1
2024-04-15 10:20:10,951 INFO  EmployeeProcessor:16 - [] Processing employee with ID: 3
2024-04-15 10:20:11,217 INFO  AbstractStep:273 - [] Step: [slaveStep] executed in 439ms
2024-04-15 10:20:11,271 INFO  SimpleJobLauncher$1:152 - [] Job: [FlowJob: [name=importEmployee]] completed with the following parameters: [{startAt=1713156610413}] and the following status: [COMPLETED] in 557ms
2024-04-15 10:20:11,272 INFO  EmployeeController:37 - [] Data import job has completed successfully.
2024-04-15 10:36:13,182 INFO  SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin:159 - [] Application shutdown requested.
2024-04-15 10:36:13,280 INFO  DirectJDKLog:173 - [] Stopping service [Tomcat]
2024-04-15 10:36:13,290 INFO  DirectJDKLog:173 - [] Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-04-15 10:36:13,329 INFO  AbstractEntityManagerFactoryBean:651 - [] Closing JPA EntityManagerFactory for persistence unit 'default'
2024-04-15 10:36:13,348 INFO  HikariDataSource:350 - [] HikariPool-1 - Shutdown initiated...
2024-04-15 10:36:13,410 INFO  HikariDataSource:352 - [] HikariPool-1 - Shutdown completed.
